user_id,timestamp,location,amount,merchant,device,is_fraud
user_1,2025-08-23 23:59:00.492216,Mumbai,1072.86,Online Store,web,
user_1,2025-08-24 16:19:00.492216,Mumbai,1405.91,Online Store,web,
user_1,2025-08-25 09:56:00.492216,Mumbai,720.21,Electronics,web,
user_1,2025-08-25 11:54:00.492216,Mumbai,1797.07,Cafe,web,
user_1,2025-08-25 13:40:00.492216,Mumbai,836.43,Online Store,web,
user_1,2025-08-26 11:23:00.492216,Mumbai,2232.33,Electronics,web,
user_1,2025-08-26 22:58:00.492216,Mumbai,1157.75,Electronics,web,
user_1,2025-08-27 15:50:00.492216,Mumbai,929.8,Electronics,web,
user_1,2025-08-28 12:01:00.492216,Mumbai,1080.07,Online Store,web,
user_1,2025-08-29 07:03:00.492216,Mumbai,1621.25,Grocery,web,
user_1,2025-08-29 14:05:00.492216,Mumbai,1457.06,Cafe,web,
user_1,2025-08-29 17:20:00.492216,Mumbai,550.92,Cafe,web,
user_1,2025-08-30 16:52:00.492216,Mumbai,553.15,Cafe,web,
user_1,2025-08-31 10:14:00.492216,Mumbai,599.15,Cafe,web,
user_1,2025-09-01 10:12:00.492216,Mumbai,636.81,Cafe,web,
user_1,2025-09-02 02:17:00.492216,Mumbai,950.03,Online Store,web,
user_1,2025-09-02 20:15:00.492216,Mumbai,218.98,Grocery,web,
user_1,2025-09-03 08:10:00.492216,Mumbai,845.83,Cafe,web,
user_1,2025-09-04 02:48:00.492216,Mumbai,1367.61,Grocery,web,
user_1,2025-09-04 04:43:00.492216,Mumbai,130.62,Grocery,web,
user_1,2025-09-04 11:11:00.492216,Mumbai,1138.96,Online Store,web,
user_1,2025-09-05 03:53:00.492216,Mumbai,1216.69,Online Store,web,
user_1,2025-09-05 05:00:00.492216,Mumbai,1697.43,Online Store,web,
user_1,2025-09-05 18:17:00.492216,Mumbai,1709.08,Electronics,web,
user_1,2025-09-05 19:46:00.492216,Mumbai,2067.9,Electronics,web,
user_1,2025-09-06 16:16:00.492216,Mumbai,975.83,Cafe,web,
user_1,2025-09-06 21:54:00.492216,Mumbai,1387.05,Online Store,web,
user_1,2025-09-07 11:39:00.492216,Mumbai,978.36,Electronics,web,
user_1,2025-09-07 21:52:00.492216,Mumbai,1721.72,Cafe,web,
user_1,2025-09-08 15:42:00.492216,Mumbai,303.57,Grocery,web,
user_1,2025-09-09 14:54:00.492216,Mumbai,1359.06,Cafe,web,
user_1,2025-09-10 14:14:00.492216,Mumbai,1081.02,Grocery,web,
user_1,2025-09-11 12:56:00.492216,Mumbai,1598.08,Electronics,web,
user_1,2025-09-11 14:08:00.492216,Mumbai,1852.47,Cafe,web,
user_1,2025-09-11 15:30:00.492216,Mumbai,1208.37,Cafe,web,
user_1,2025-09-12 07:05:00.492216,Mumbai,1486.56,Cafe,web,
user_1,2025-09-12 15:49:00.492216,Mumbai,1966.74,Grocery,web,
user_1,2025-09-13 12:10:00.492216,Mumbai,619.56,Online Store,web,
user_1,2025-09-14 11:58:00.492216,Mumbai,1287.42,Cafe,web,
user_1,2025-09-15 03:13:00.492216,Mumbai,1541.63,Online Store,web,
user_1,2025-09-15 22:15:00.492216,Mumbai,1369.89,Grocery,web,
user_1,2025-09-16 02:25:00.492216,Mumbai,692.57,Grocery,web,
user_1,2025-09-16 03:16:00.492216,Mumbai,466.56,Online Store,web,
user_1,2025-09-16 04:24:00.492216,Mumbai,1603.72,Online Store,web,
user_1,2025-09-16 16:36:00.492216,Mumbai,2059.94,Grocery,web,
user_1,2025-09-17 02:05:00.492216,Mumbai,652.97,Cafe,web,
user_1,2025-09-17 09:12:00.492216,Mumbai,1378.69,Electronics,web,
user_1,2025-09-18 01:56:00.492216,Mumbai,769.77,Electronics,web,
user_1,2025-09-18 15:54:00.492216,Mumbai,1393.44,Cafe,web,
user_1,2025-09-19 13:55:00.492216,Mumbai,1418.06,Electronics,web,
user_1,2025-09-19 20:46:00.492216,Mumbai,799.39,Online Store,web,
user_1,2025-09-19 22:10:00.492216,Mumbai,2015.71,Online Store,web,
user_1,2025-09-20 15:43:00.492216,Mumbai,1794.59,Grocery,web,
user_1,2025-09-21 05:30:00.492216,Mumbai,2338.31,Electronics,web,
user_1,2025-09-21 22:46:00.492216,Mumbai,889.74,Grocery,web,
user_1,2025-09-22 15:27:00.492216,Mumbai,1218.48,Online Store,web,
user_1,2025-09-23 10:15:00.492216,Mumbai,1292.03,Cafe,web,
user_1,2025-09-23 22:01:00.492216,Mumbai,830.86,Cafe,web,
user_1,2025-09-24 03:33:00.492216,Mumbai,997.25,Electronics,web,
user_1,2025-09-24 21:45:00.492216,Mumbai,2661.35,Grocery,web,
user_1,2025-09-25 17:06:00.492216,Mumbai,1594.16,Online Store,web,
user_1,2025-09-26 04:14:00.492216,Mumbai,177.62,Grocery,web,
user_1,2025-09-27 00:45:00.492216,Mumbai,951.2,Electronics,web,
user_1,2025-09-27 14:21:00.492216,Mumbai,1833.06,Electronics,web,
user_1,2025-09-27 16:05:00.492216,Mumbai,581.19,Cafe,web,
user_1,2025-09-27 16:37:00.492216,Mumbai,1532.89,Grocery,web,
user_1,2025-09-28 08:10:00.492216,Mumbai,1462.73,Cafe,web,
user_1,2025-09-28 16:55:00.492216,Mumbai,2262.22,Cafe,web,
user_1,2025-09-28 18:05:00.492216,Mumbai,745.6,Cafe,web,
user_1,2025-09-28 22:20:00.492216,Mumbai,582.36,Cafe,web,
user_1,2025-09-29 19:31:00.492216,Mumbai,644.78,Grocery,web,
user_1,2025-09-30 06:21:00.492216,Mumbai,580.9,Grocery,web,
user_1,2025-09-30 12:55:00.492216,Mumbai,1523.5,Cafe,web,
user_1,2025-10-01 06:17:00.492216,Mumbai,1076.44,Online Store,web,
user_1,2025-10-01 16:49:00.492216,Mumbai,1223.73,Electronics,web,
user_2,2025-08-13 07:09:00.492724,Bangalore,1844.68,Electronics,web,
user_2,2025-08-13 10:32:00.492724,Bangalore,1514.33,Grocery,web,
user_2,2025-08-14 09:53:00.492724,Bangalore,548.97,Online Store,web,
user_2,2025-08-14 12:45:00.492724,Bangalore,50.0,Online Store,web,
user_2,2025-08-14 17:35:00.492724,Bangalore,1157.65,Electronics,web,
user_2,2025-08-15 03:54:00.492724,Bangalore,685.17,Electronics,web,
user_2,2025-08-15 16:07:00.492724,Bangalore,1484.87,Grocery,web,
user_2,2025-08-15 18:25:00.492724,Bangalore,2174.36,Cafe,web,
user_2,2025-08-16 11:06:00.492724,Bangalore,887.51,Electronics,web,
user_2,2025-08-17 11:00:00.492724,Bangalore,1444.13,Grocery,web,
user_2,2025-08-17 22:02:00.492724,Bangalore,1315.3,Grocery,web,
user_2,2025-08-18 10:00:00.492724,Bangalore,1702.9,Cafe,web,
user_2,2025-08-18 11:29:00.492724,Bangalore,1267.15,Cafe,web,
user_2,2025-08-18 23:11:00.492724,Bangalore,825.98,Cafe,web,
user_2,2025-08-19 00:38:00.492724,Bangalore,581.97,Electronics,web,
user_2,2025-08-19 18:28:00.492724,Bangalore,922.67,Grocery,web,
user_2,2025-08-20 18:28:00.492724,Bangalore,1426.21,Online Store,web,
user_2,2025-08-21 03:44:00.492724,Bangalore,407.4,Electronics,web,
user_2,2025-08-21 10:07:00.492724,Bangalore,1404.72,Grocery,web,
user_2,2025-08-21 14:07:00.492724,Bangalore,1128.83,Electronics,web,
user_2,2025-08-22 06:13:00.492724,Bangalore,1030.46,Cafe,web,
user_2,2025-08-22 08:50:00.492724,Bangalore,1015.12,Cafe,web,
user_2,2025-08-23 08:28:00.492724,Bangalore,1352.8,Cafe,web,
user_2,2025-08-23 11:47:00.492724,Bangalore,896.65,Electronics,web,
user_2,2025-08-24 04:13:00.492724,Bangalore,1425.72,Cafe,web,
user_2,2025-08-24 14:42:00.492724,Bangalore,932.6,Grocery,web,
user_2,2025-08-24 16:15:00.492724,Bangalore,1288.58,Grocery,web,
user_2,2025-08-25 08:55:00.492724,Bangalore,1399.03,Grocery,web,
user_2,2025-08-25 14:39:00.492724,Bangalore,1305.83,Grocery,web,
user_2,2025-08-26 09:40:00.492724,Bangalore,956.96,Grocery,web,
user_2,2025-08-27 02:36:00.492724,Bangalore,1923.55,Electronics,web,
user_2,2025-08-27 15:35:00.492724,Bangalore,1154.99,Cafe,web,
user_2,2025-08-28 11:10:00.492724,Bangalore,864.76,Online Store,web,
user_2,2025-08-29 03:56:00.492724,Bangalore,1739.1,Online Store,web,
user_2,2025-08-29 06:59:00.492724,Bangalore,1286.92,Online Store,web,
user_2,2025-08-30 05:56:00.492724,Bangalore,568.76,Grocery,web,
user_2,2025-08-30 15:48:00.492724,Bangalore,1914.67,Grocery,web,
user_2,2025-08-30 21:09:00.492724,Bangalore,949.02,Grocery,web,
user_2,2025-08-31 17:33:00.492724,Bangalore,2635.94,Grocery,web,
user_2,2025-09-01 14:54:00.492724,Bangalore,1930.74,Electronics,web,
user_2,2025-09-01 17:51:00.492724,Bangalore,1339.66,Grocery,web,
user_2,2025-09-02 10:26:00.492724,Bangalore,1431.94,Grocery,web,
user_2,2025-09-03 00:04:00.492724,Bangalore,1589.12,Grocery,web,
user_2,2025-09-03 06:16:00.492724,Bangalore,352.14,Grocery,web,
user_2,2025-09-03 19:33:00.492724,Bangalore,906.88,Online Store,web,
user_2,2025-09-04 01:35:00.492724,Bangalore,1469.67,Grocery,web,
user_2,2025-09-04 06:41:00.492724,Bangalore,1625.43,Online Store,web,
user_2,2025-09-04 09:06:00.492724,Bangalore,1224.65,Online Store,web,
user_2,2025-09-05 00:46:00.492724,Bangalore,1521.69,Grocery,web,
user_2,2025-09-05 09:48:00.492724,Bangalore,1994.83,Cafe,web,
user_2,2025-09-05 18:37:00.492724,Bangalore,1253.23,Electronics,web,
user_2,2025-09-06 05:18:00.492724,Bangalore,2225.98,Grocery,web,
user_2,2025-09-06 18:48:00.492724,Bangalore,1403.45,Cafe,web,
user_2,2025-09-06 19:31:00.492724,Bangalore,2166.95,Online Store,web,
user_2,2025-09-07 15:28:00.492724,Bangalore,315.86,Grocery,web,
user_2,2025-09-07 22:49:00.492724,Bangalore,1002.73,Grocery,web,
user_2,2025-09-08 12:36:00.492724,Bangalore,1281.06,Grocery,web,
user_2,2025-09-08 22:34:00.492724,Bangalore,1797.03,Cafe,web,
user_2,2025-09-09 05:13:00.492724,Bangalore,1019.83,Online Store,web,
user_2,2025-09-09 07:33:00.492724,Bangalore,1461.2,Online Store,web,
user_2,2025-09-10 00:10:00.492724,Bangalore,1445.22,Electronics,web,
user_2,2025-09-10 23:58:00.492724,Bangalore,544.76,Online Store,web,
user_2,2025-09-11 22:21:00.492724,Bangalore,1041.8,Grocery,web,
user_2,2025-09-12 14:15:00.492724,Bangalore,1174.12,Cafe,web,
user_2,2025-09-13 13:09:00.492724,Bangalore,1115.69,Electronics,web,
user_2,2025-09-13 14:25:00.492724,Bangalore,956.63,Cafe,web,
user_2,2025-09-14 03:47:00.492724,Bangalore,1006.52,Electronics,web,
user_2,2025-09-15 01:19:00.492724,Bangalore,1381.69,Online Store,web,
user_2,2025-09-15 19:50:00.492724,Bangalore,596.33,Electronics,web,
user_2,2025-09-16 03:23:00.492724,Bangalore,1603.86,Grocery,web,
user_2,2025-09-16 05:06:00.492724,Bangalore,1029.99,Online Store,web,
user_2,2025-09-16 14:20:00.492724,Bangalore,1143.63,Cafe,web,
user_2,2025-09-17 01:27:00.492724,Bangalore,1418.05,Grocery,web,
user_2,2025-09-17 23:44:00.492724,Bangalore,1489.48,Online Store,web,
user_2,2025-09-18 03:09:00.492724,Bangalore,997.76,Electronics,web,
user_2,2025-09-18 07:56:00.492724,Bangalore,1315.78,Cafe,web,
user_2,2025-09-18 22:49:00.492724,Bangalore,1413.07,Electronics,web,
user_2,2025-09-19 00:38:00.492724,Bangalore,618.64,Online Store,web,
user_2,2025-09-19 17:25:00.492724,Bangalore,2034.25,Electronics,web,
user_2,2025-09-20 16:13:00.492724,Bangalore,2135.79,Online Store,web,
user_2,2025-09-21 02:45:00.492724,Bangalore,899.11,Electronics,web,
user_2,2025-09-21 11:34:00.492724,Bangalore,1603.02,Electronics,web,
user_2,2025-09-22 01:55:00.492724,Bangalore,1787.01,Cafe,web,
user_2,2025-09-22 05:46:00.492724,Bangalore,1448.61,Cafe,web,
user_2,2025-09-22 12:20:00.492724,Bangalore,1368.92,Cafe,web,
user_2,2025-09-23 07:19:00.492724,Bangalore,810.11,Online Store,web,
user_2,2025-09-24 01:31:00.492724,Bangalore,819.56,Electronics,web,
user_2,2025-09-24 21:50:00.492724,Bangalore,1022.19,Online Store,web,
user_2,2025-09-24 23:54:00.492724,Bangalore,2067.33,Electronics,web,
user_2,2025-09-25 09:15:00.492724,Bangalore,449.18,Cafe,web,
user_2,2025-09-25 14:47:00.492724,Bangalore,2460.76,Electronics,web,
user_2,2025-09-26 05:45:00.492724,Bangalore,1341.69,Electronics,web,
user_2,2025-09-26 22:28:00.492724,Bangalore,956.05,Online Store,web,
user_2,2025-09-27 16:16:00.492724,Bangalore,1900.31,Electronics,web,
user_2,2025-09-27 20:31:00.492724,Bangalore,1748.83,Cafe,web,
user_2,2025-09-28 09:59:00.492724,Bangalore,814.44,Electronics,web,
user_2,2025-09-29 00:00:00.492724,Bangalore,1593.05,Cafe,web,
user_2,2025-09-29 02:42:00.492724,Bangalore,424.21,Electronics,web,
user_2,2025-09-29 13:06:00.492724,Bangalore,1008.46,Cafe,web,
user_2,2025-09-29 21:26:00.492724,Bangalore,232.09,Electronics,web,
user_3,2025-08-13 09:33:00.493167,Mumbai,688.58,Grocery,ios,
user_3,2025-08-13 11:11:00.493167,Mumbai,1069.93,Cafe,ios,
user_3,2025-08-14 05:02:00.493167,Mumbai,990.88,Cafe,ios,
user_3,2025-08-14 10:50:00.493167,Mumbai,1112.66,Electronics,ios,
user_3,2025-08-14 13:04:00.493167,Mumbai,1068.4,Cafe,ios,
user_3,2025-08-15 11:08:00.493167,Mumbai,532.81,Online Store,ios,
user_3,2025-08-16 03:15:00.493167,Mumbai,998.69,Electronics,ios,
user_3,2025-08-16 13:07:00.493167,Mumbai,1706.18,Online Store,ios,
user_3,2025-08-16 19:40:00.493167,Mumbai,1080.08,Grocery,ios,
user_3,2025-08-16 22:06:00.493167,Mumbai,1373.87,Cafe,ios,
user_3,2025-08-17 16:34:00.493167,Mumbai,1418.48,Electronics,ios,
user_3,2025-08-18 06:34:00.493167,Mumbai,697.37,Grocery,ios,
user_3,2025-08-19 00:38:00.493167,Mumbai,823.21,Electronics,ios,
user_3,2025-08-19 08:50:00.493167,Mumbai,924.51,Online Store,ios,
user_3,2025-08-20 07:55:00.493167,Mumbai,1438.03,Online Store,ios,
user_3,2025-08-21 02:14:00.493167,Mumbai,1408.3,Electronics,ios,
user_3,2025-08-21 17:59:00.493167,Mumbai,2211.69,Grocery,ios,
user_3,2025-08-22 16:21:00.493167,Mumbai,1565.16,Grocery,ios,
user_3,2025-08-23 14:38:00.493167,Mumbai,1328.29,Cafe,ios,
user_3,2025-08-24 07:22:00.493167,Mumbai,409.34,Online Store,ios,
user_3,2025-08-25 01:48:00.493167,Mumbai,701.95,Electronics,ios,
user_3,2025-08-25 13:58:00.493167,Mumbai,873.16,Electronics,ios,
user_3,2025-08-25 14:19:00.493167,Mumbai,1667.76,Online Store,ios,
user_3,2025-08-25 20:05:00.493167,Mumbai,1215.83,Grocery,ios,
user_3,2025-08-26 04:36:00.493167,Mumbai,1470.03,Online Store,ios,
user_3,2025-08-27 04:31:00.493167,Mumbai,777.18,Online Store,ios,
user_3,2025-08-27 21:11:00.493167,Mumbai,754.56,Electronics,ios,
user_3,2025-08-28 13:43:00.493167,Mumbai,467.04,Cafe,ios,
user_3,2025-08-29 05:58:00.493167,Mumbai,1987.41,Grocery,ios,
user_3,2025-08-30 02:48:00.493167,Mumbai,1521.85,Electronics,ios,
user_3,2025-08-30 09:52:00.493167,Mumbai,1242.87,Cafe,ios,
user_3,2025-08-30 13:51:00.493167,Mumbai,1677.49,Grocery,ios,
user_3,2025-08-30 23:19:00.493167,Mumbai,1062.18,Electronics,ios,
user_3,2025-08-31 21:26:00.493167,Mumbai,1942.03,Online Store,ios,
user_3,2025-09-01 01:04:00.493167,Mumbai,1232.0,Cafe,ios,
user_3,2025-09-01 14:37:00.493167,Mumbai,304.55,Online Store,ios,
user_3,2025-09-01 17:12:00.493167,Mumbai,832.06,Grocery,ios,
user_3,2025-09-01 21:05:00.493167,Mumbai,1580.37,Grocery,ios,
user_3,2025-09-02 13:57:00.493167,Mumbai,1114.8,Cafe,ios,
user_3,2025-09-03 04:08:00.493167,Mumbai,1761.35,Grocery,ios,
user_3,2025-09-03 09:08:00.493167,Mumbai,1312.85,Online Store,ios,
user_3,2025-09-03 13:37:00.493167,Mumbai,1178.22,Electronics,ios,
user_3,2025-09-04 00:34:00.493167,Mumbai,1373.66,Online Store,ios,
user_3,2025-09-04 04:13:00.493167,Mumbai,558.33,Grocery,ios,
user_3,2025-09-05 03:20:00.493167,Mumbai,983.45,Online Store,ios,
user_3,2025-09-05 10:11:00.493167,Mumbai,2008.41,Grocery,ios,
user_3,2025-09-05 17:20:00.493167,Mumbai,1372.35,Electronics,ios,
user_3,2025-09-06 03:09:00.493167,Mumbai,255.51,Cafe,ios,
user_3,2025-09-06 18:38:00.493167,Mumbai,866.24,Online Store,ios,
user_3,2025-09-07 13:45:00.493167,Mumbai,1519.96,Grocery,ios,
user_3,2025-09-07 21:21:00.493167,Mumbai,1161.56,Online Store,ios,
user_3,2025-09-08 14:16:00.493167,Mumbai,786.74,Online Store,ios,
user_3,2025-09-08 19:50:00.493167,Mumbai,1649.45,Electronics,ios,
user_3,2025-09-09 11:57:00.493167,Mumbai,1180.16,Grocery,ios,
user_3,2025-09-10 06:38:00.493167,Mumbai,1811.91,Electronics,ios,
user_3,2025-09-10 08:10:00.493167,Mumbai,998.55,Electronics,ios,
user_3,2025-09-10 09:08:00.493167,Mumbai,1553.53,Cafe,ios,
user_3,2025-09-11 06:07:00.493167,Mumbai,50.0,Electronics,ios,
user_3,2025-09-12 04:35:00.493167,Mumbai,718.62,Grocery,ios,
user_3,2025-09-12 08:09:00.493167,Mumbai,1444.29,Cafe,ios,
user_3,2025-09-12 23:23:00.493167,Mumbai,1496.71,Electronics,ios,
user_3,2025-09-13 02:06:00.493167,Mumbai,1515.25,Grocery,ios,
